nan,nan,nan,nan
-4.451751708984819089e-01,-1.141484578450535636e+00,-6.385803222656027955e-01,-1.267051696777321546e+00
nan,nan,nan,nan
-3.386815388997099774e-01,-1.379013061523215455e-01,-6.652832031249777955e-01,-1.196034749348928727e+00
nan,nan,nan,nan
nan,nan,nan,nan
-3.386815388997099774e-01,-1.379013061523215455e-01,-6.652832031249777955e-01,-1.196034749348928727e+00
-3.386815388997099774e-01,-1.379013061523215455e-01,-6.652832031249777955e-01,-1.196034749348928727e+00
-3.386815388997099774e-01,-1.379013061523215455e-01,-6.652832031249777955e-01,-1.196034749348928727e+00
-5.449930826822990682e-01,-1.536877950032544682e+00,-1.540565490722678454e+00,-1.928838094075513432e+00
-1.086616516113303454e+00,-1.047388712565155977e+00,-2.168655395507812500e+00,-3.074010213216182841e+00
-1.086616516113303454e+00,-1.047388712565155977e+00,-2.168655395507812500e+00,-3.074010213216182841e+00
-1.086616516113303454e+00,-1.047388712565155977e+00,-2.168655395507812500e+00,-3.074010213216182841e+00
-1.086616516113303454e+00,-1.047388712565155977e+00,-2.168655395507812500e+00,-3.074010213216182841e+00
-1.086616516113303454e+00,-1.047388712565155977e+00,-2.168655395507812500e+00,-3.074010213216182841e+00
nan,nan,nan,nan
-9.152094523111609092e-01,-6.490707397460715455e-01,-8.457819620768525226e-01,-8.965810139973662274e-01
nan,nan,nan,nan
nan,nan,nan,nan
-9.152094523111609092e-01,-6.490707397460715455e-01,-8.457819620768525226e-01,-8.965810139973662274e-01
-9.152094523111609092e-01,-6.490707397460715455e-01,-8.457819620768525226e-01,-8.965810139973662274e-01
nan,nan,nan,nan
nan,nan,nan,nan
-9.152094523111609092e-01,-6.490707397460715455e-01,-8.457819620768525226e-01,-8.965810139973662274e-01
-9.152094523111609092e-01,-6.490707397460715455e-01,-8.457819620768525226e-01,-8.965810139973662274e-01
nan,nan,nan,nan
nan,nan,nan,nan
-7.188161214192190229e-01,-2.974192301432587726e-01,-4.558563232421875000e-01,-6.350199381510712726e-01
-7.188161214192190229e-01,-2.974192301432587726e-01,-4.558563232421875000e-01,-6.350199381510712726e-01
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-4.706700642903571818e-01,-5.658467610677453408e-01,-4.220326741536384318e-01,-7.940292358398215455e-01
-4.706700642903571818e-01,-5.658467610677453408e-01,-4.220326741536384318e-01,-7.940292358398215455e-01
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-1.870663960774732182e+00,-7.031758626302453408e-01,-2.182133992512991227e+00,-2.459716796874955591e+00
-1.870663960774732182e+00,-7.031758626302453408e-01,-2.182133992512991227e+00,-2.459716796874955591e+00
-1.870663960774732182e+00,-7.031758626302453408e-01,-2.182133992512991227e+00,-2.459716796874955591e+00
-8.146286010741743411e-01,-3.712972005208703408e-01,-1.101811726887946818e-01,-1.003265380858930911e-01
-8.146286010741743411e-01,-3.712972005208703408e-01,-1.101811726887946818e-01,-1.003265380858930911e-01
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-8.733113606770315229e-01,-5.491892496745087726e-01,-6.582260131835493411e-01,-9.456634521484152955e-01
-8.733113606770315229e-01,-5.491892496745087726e-01,-6.582260131835493411e-01,-9.456634521484152955e-01
-1.771990458170558114e+00,-6.231943766276115682e-01,-2.024650573730468750e+00,-2.297337849934910636e+00
-1.771990458170558114e+00,-6.231943766276115682e-01,-2.024650573730468750e+00,-2.297337849934910636e+00
-1.771990458170558114e+00,-6.231943766276115682e-01,-2.024650573730468750e+00,-2.297337849934910636e+00
nan,nan,nan,nan
nan,nan,nan,nan
-4.295349121093972045e-01,-5.346298217773215455e-01,-4.007339477538618411e-01,-6.612141927083703408e-01
-4.295349121093972045e-01,-5.346298217773215455e-01,-4.007339477538618411e-01,-6.612141927083703408e-01
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
